scenario_slug,scenario_title,variant,variant_title,report_date,asset,label,symbol,scenario_amount_krw,reference_return,final_value_krw,profit_krw,buy_date,buy_price_krw,final_price_krw
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-10-06,gold,KODEX 골드선물(H),132030.KS,400000,1.36472747,945891,545891,2019-10-04,10766.5684,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-10-06,silver,KODEX 은선물(H),144600.KS,200000,2.20798152,641596,441596,2019-10-04,3902.7656,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-10-06,equity,TIGER 미국나스닥100,133690.KS,500000,3.99833869,2499169,1999169,2019-10-04,39878.25,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-11-06,cash,KODEX 단기채권,153130.KS,400000,0.1401076,456043,56043,2019-11-06,99328.3438,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-11-06,gold,KODEX 골드선물(H),132030.KS,400000,1.40586295,962345,562345,2019-11-06,10582.4814,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-11-06,silver,KODEX 은선물(H),144600.KS,200000,2.22859837,645720,445720,2019-11-06,3877.8438,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-11-06,equity,TIGER 미국나스닥100,133690.KS,500000,3.80100515,2400503,1900503,2019-11-06,41517.3477,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-12-06,cash,KODEX 단기채권,153130.KS,400000,0.13892881,455572,55572,2019-12-06,99431.1484,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-12-06,gold,KODEX 골드선물(H),132030.KS,400000,1.43100719,972403,572403,2019-12-06,10473.0254,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-12-06,silver,KODEX 은선물(H),144600.KS,200000,2.36258304,672517,472517,2019-12-06,3723.3281,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-12-06,equity,TIGER 미국나스닥100,133690.KS,500000,3.59535511,2297678,1797678,2019-12-06,43375.3203,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-01-06,cash,KODEX 단기채권,153130.KS,400000,0.13764066,455056,55056,2020-01-06,99543.7344,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-01-06,gold,KODEX 골드선물(H),132030.KS,400000,1.27535358,910141,510141,2020-01-06,11189.4697,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-01-06,silver,KODEX 은선물(H),144600.KS,200000,2.09341075,618682,418682,2020-01-06,4047.3125,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-01-06,equity,TIGER 미국나스닥100,133690.KS,500000,3.46272467,2231362,1731362,2020-01-06,44664.418,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-02-06,cash,KODEX 단기채권,153130.KS,400000,0.1360763,454431,54431,2020-02-06,99680.8047,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-02-06,gold,KODEX 골드선물(H),132030.KS,400000,1.30923753,923695,523695,2020-02-06,11025.2842,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-02-06,silver,KODEX 은선물(H),144600.KS,200000,2.23275358,646551,446551,2020-02-06,3872.8594,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-02-06,equity,TIGER 미국나스닥100,133690.KS,500000,3.09142458,2045712,1545712,2020-02-06,48717.75,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-03-06,cash,KODEX 단기채권,153130.KS,400000,0.13429376,453718,53718,2020-03-06,99837.4531,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-03-06,gold,KODEX 골드선물(H),132030.KS,400000,1.14830828,859323,459323,2020-03-06,11851.1855,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-03-06,silver,KODEX 은선물(H),144600.KS,200000,2.29639046,659278,459278,2020-03-06,3798.0938,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-03-06,equity,TIGER 미국나스닥100,133690.KS,500000,3.4612666,2230633,1730633,2020-03-06,44679.0156,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-04-06,cash,KODEX 단기채권,153130.KS,400000,0.1324615,452985,52985,2020-04-06,99998.9844,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-04-06,gold,KODEX 골드선물(H),132030.KS,400000,1.19814023,879256,479256,2020-04-06,11582.5186,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-04-06,silver,KODEX 은선물(H),144600.KS,200000,2.94944895,789890,589890,2020-04-06,3170.0625,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-04-06,equity,TIGER 미국나스닥100,133690.KS,500000,3.73838598,2369193,1869193,2020-04-06,42066.0117,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-05-06,cash,KODEX 단기채권,153130.KS,400000,0.13135382,452542,52542,2020-05-06,100096.8906,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-05-06,gold,KODEX 골드선물(H),132030.KS,400000,1.11895245,847581,447581,2020-05-06,12015.3711,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-05-06,silver,KODEX 은선물(H),144600.KS,200000,2.80583262,761167,561167,2020-05-06,3289.6875,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-05-06,equity,TIGER 미국나스닥100,133690.KS,500000,3.16844889,2084224,1584224,2020-05-06,47817.5469,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-06-06,cash,KODEX 단기채권,153130.KS,400000,0.1300275,452011,52011,2020-06-05,100214.375,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-06-06,gold,KODEX 골드선물(H),132030.KS,400000,1.12864818,851459,451459,2020-06-05,11960.6426,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-06-06,silver,KODEX 은선물(H),144600.KS,200000,2.25791119,651582,451582,2020-06-05,3842.9531,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-06-06,equity,TIGER 미국나스닥100,133690.KS,500000,2.89904235,1949521,1449521,2020-06-05,51121.5273,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-07-06,cash,KODEX 단기채권,153130.KS,400000,0.12947595,451790,51790,2020-07-06,100263.3125,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-07-06,gold,KODEX 골드선물(H),132030.KS,400000,1.0452719,818109,418109,2020-07-06,12448.2227,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-07-06,silver,KODEX 은선물(H),144600.KS,200000,2.22859837,645720,445720,2020-07-06,3877.8438,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-07-06,equity,TIGER 미국나스닥100,133690.KS,500000,2.64702208,1823511,1323511,2020-07-06,54654.1797,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-08-06,cash,KODEX 단기채권,153130.KS,400000,0.12897962,451592,51592,2020-08-06,100307.3906,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-08-06,gold,KODEX 골드선물(H),132030.KS,400000,0.79616373,718465,318465,2020-08-06,14174.6543,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-08-06,silver,KODEX 은선물(H),144600.KS,200000,1.13230011,426460,226460,2020-08-06,5871.5938,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-08-06,equity,TIGER 미국나스닥100,133690.KS,500000,2.47618326,1738092,1238092,2020-08-06,57340.1875,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-09-06,cash,KODEX 단기채권,153130.KS,400000,0.12886954,451548,51548,2020-09-04,100317.1719,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-09-06,gold,KODEX 골드선물(H),132030.KS,400000,0.90942928,763772,363772,2020-09-04,13333.8271,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-09-06,silver,KODEX 은선물(H),144600.KS,200000,1.24272279,448545,248545,2020-09-04,5582.5,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-09-06,equity,TIGER 미국나스닥100,133690.KS,500000,2.29234442,1646172,1146172,2020-09-04,60541.9648,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-10-06,cash,KODEX 단기채권,153130.KS,400000,0.12853908,451416,51416,2020-10-06,100346.5469,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-10-06,gold,KODEX 골드선물(H),132030.KS,400000,0.93982959,775932,375932,2020-10-06,13124.8643,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-10-06,silver,KODEX 은선물(H),144600.KS,200000,1.45058491,490117,290117,2020-10-06,5108.9844,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-10-06,equity,TIGER 미국나스닥100,133690.KS,500000,2.43565731,1717829,1217829,2020-10-06,58016.5547,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-11-06,cash,KODEX 단기채권,153130.KS,400000,0.12782398,451130,51130,2020-11-06,100410.1719,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-11-06,gold,KODEX 골드선물(H),132030.KS,400000,0.91658068,766632,366632,2020-11-06,13284.0742,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-11-06,silver,KODEX 은선물(H),144600.KS,200000,1.38542216,477084,277084,2020-11-06,5248.5469,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-11-06,equity,TIGER 미국나스닥100,133690.KS,500000,2.41162175,1705811,1205811,2020-11-06,58425.293,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-12-06,cash,KODEX 단기채권,153130.KS,400000,0.12754913,451020,51020,2020-12-04,100434.6484,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-12-06,gold,KODEX 골드선물(H),132030.KS,400000,1.02263649,809055,409055,2020-12-04,12587.5312,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-12-06,silver,KODEX 은선물(H),144600.KS,200000,1.49191422,498383,298383,2020-12-04,5024.25,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2020-12-06,equity,TIGER 미국나스닥100,133690.KS,500000,2.3734119,1686706,1186706,2020-12-04,59087.0625,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-01-06,cash,KODEX 단기채권,153130.KS,400000,0.12699972,450800,50800,2021-01-06,100483.6094,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-01-06,gold,KODEX 골드선물(H),132030.KS,400000,0.91658068,766632,366632,2021-01-06,13284.0742,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-01-06,silver,KODEX 은선물(H),144600.KS,200000,1.20144569,440289,240289,2021-01-06,5687.1719,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-01-06,equity,TIGER 미국나스닥100,133690.KS,500000,2.32014874,1660074,1160074,2021-01-06,60034.9609,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-02-06,cash,KODEX 단기채권,153130.KS,400000,0.12634127,450537,50537,2021-02-05,100542.3516,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-02-06,gold,KODEX 골드선물(H),132030.KS,400000,1.08273105,833092,433092,2021-02-05,12224.334,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-02-06,silver,KODEX 은선물(H),144600.KS,200000,1.27935529,455871,255871,2021-02-05,5492.7812,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-02-06,equity,TIGER 미국나스닥100,133690.KS,500000,1.98394592,1491973,991973,2021-02-05,66799.1328,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-03-06,cash,KODEX 단기채권,153130.KS,400000,0.1259027,450361,50361,2021-03-05,100581.5156,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-03-06,gold,KODEX 골드선물(H),132030.KS,400000,1.21239522,884958,484958,2021-03-05,11507.8896,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-03-06,silver,KODEX 은선물(H),144600.KS,200000,1.39451814,478904,278904,2021-03-05,5228.6094,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-03-06,equity,TIGER 미국나스닥100,133690.KS,500000,2.25648737,1628244,1128244,2021-03-05,61208.5898,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-04-06,cash,KODEX 단기채권,153130.KS,400000,0.12540977,450164,50164,2021-04-06,100625.5703,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-04-06,gold,KODEX 골드선물(H),132030.KS,400000,1.16558209,866233,466233,2021-04-06,11756.6543,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-04-06,silver,KODEX 은선물(H),144600.KS,200000,1.41523993,483048,283048,2021-04-06,5183.75,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-04-06,equity,TIGER 미국나스닥100,133690.KS,500000,2.0032129,1501606,1001606,2021-04-06,66370.5859,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-05-06,cash,KODEX 단기채권,153130.KS,400000,0.12480781,449923,49923,2021-05-06,100679.4219,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-05-06,gold,KODEX 골드선물(H),132030.KS,400000,1.0963828,838553,438553,2021-05-06,12144.7285,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-05-06,silver,KODEX 은선물(H),144600.KS,200000,1.27111169,454222,254222,2021-05-06,5512.7188,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-05-06,equity,TIGER 미국나스닥100,133690.KS,500000,1.99777836,1498889,998889,2021-05-06,66490.9062,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-06-06,cash,KODEX 단기채권,153130.KS,400000,0.12458903,449836,49836,2021-06-04,100699.0078,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-06-06,gold,KODEX 골드선물(H),132030.KS,400000,1.01071521,804286,404286,2021-06-04,12662.1611,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-06-06,silver,KODEX 은선물(H),144600.KS,200000,1.21308329,442617,242617,2021-06-04,5657.2656,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-06-06,equity,TIGER 미국나스닥100,133690.KS,500000,2.02483285,1512416,1012416,2021-06-04,65896.2031,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-07-06,cash,KODEX 단기채권,153130.KS,400000,0.1252457,450098,50098,2021-07-06,100640.2422,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-07-06,gold,KODEX 골드선물(H),132030.KS,400000,1.08697813,834791,434791,2021-07-06,12199.457,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-07-06,silver,KODEX 은선물(H),144600.KS,200000,1.27728878,455458,255458,2021-07-06,5497.7656,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-07-06,equity,TIGER 미국나스닥100,133690.KS,500000,1.74298581,1371493,871493,2021-07-06,72667.1641,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-08-06,cash,KODEX 단기채권,153130.KS,400000,0.12464392,449858,49858,2021-08-06,100694.0938,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-08-06,gold,KODEX 골드선물(H),132030.KS,400000,1.09724202,838897,438897,2021-08-06,12139.7529,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-08-06,silver,KODEX 은선물(H),144600.KS,200000,1.42222713,484445,284445,2021-08-06,5168.7969,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-08-06,equity,TIGER 미국나스닥100,133690.KS,500000,1.63107744,1315539,815539,2021-08-06,75757.9375,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-09-06,cash,KODEX 단기채권,153130.KS,400000,0.12420649,449683,49683,2021-09-06,100733.2734,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-09-06,gold,KODEX 골드선물(H),132030.KS,400000,1.06674897,826700,426700,2021-09-06,12318.8643,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-09-06,silver,KODEX 은선물(H),144600.KS,200000,1.46259758,492520,292520,2021-09-06,5084.0625,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2021-09-06,equity,TIGER 미국나스닥100,133690.KS,500000,1.51047688,1255238,755238,2021-09-06,79397.2656,199325.0
